sku;base_image;small_image;store_view_code;attribute_set_code;product_type;categories;product_websites;name;description;short_description;weight;product_online;tax_class_name;visibility;price;special_price;special_price_from_date;special_price_to_date;url_key;meta_title;meta_keywords;meta_description;created_at;updated_at;new_from_date;new_to_date;display_product_options_in;map_price;msrp_price;map_enabled;gift_message_available;custom_design;custom_design_from;custom_design_to;custom_layout_update;page_layout;product_options_container;msrp_display_actual_price_type;country_of_manufacture;additional_attributes;qty;out_of_stock_qty;use_config_min_qty;is_qty_decimal;allow_backorders;use_config_backorders;min_cart_qty;use_config_min_sale_qty;max_cart_qty;use_config_max_sale_qty;is_in_stock;notify_on_stock_below;use_config_notify_stock_qty;manage_stock;use_config_manage_stock;use_config_qty_increments;qty_increments;use_config_enable_qty_inc;enable_qty_increments;is_decimal_divided;website_id;deferred_stock_update;use_config_deferred_stock_update;related_skus;crosssell_skus;upsell_skus;hide_from_product_page;custom_options;bundle_price_type;bundle_sku_type;bundle_price_view;bundle_weight_type;bundle_values;associated_skus
249;http://static.aptekagemini.pl/media/products/5_/7_/d_/57de186b9355d454b95df29d29f0da02/images/thumbnail/large_apteka_internetowa_gemini_b-complex_20_tabletek_musuj-cych.jpg;http://static.aptekagemini.pl/media/products/5_/7_/d_/57de186b9355d454b95df29d29f0da02/images/thumbnail/large_apteka_internetowa_gemini_b-complex_20_tabletek_musuj-cych.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;B-Complex, 20 tabletek musujących;Suplement diety przeznaczony dla osób dorosłych jako uzupełnienie diety w witaminy z grupy B, witaminy C i E oraz magnez.;;1;1;Taxable Goods;Catalog, Search;6.98;;;;248;B-Complex, 20 tabletek musujących;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
250;http://static.aptekagemini.pl/media/products/a_/2_/b_/a2b605195367c1db9c16d4bce2ff5aac/images/thumbnail/large_1484569672apteka_internetowa_gemini_axopolis_aerozol_30ml.jpg;http://static.aptekagemini.pl/media/products/a_/2_/b_/a2b605195367c1db9c16d4bce2ff5aac/images/thumbnail/large_1484569672apteka_internetowa_gemini_axopolis_aerozol_30ml.jpg;;Default;simple;Default Category/przeziębienie i grypa/ból gardła;base;Axopolis, aerozol, 30ml;Wyrób medyczny Axopolis pomaga utrzymać odpowiednie mikrośrodowisko, zapobiega podrażnieniom oraz sprzyja tworzeniu odpowiednich warunków potrzebnych do regeneracji błony śluzowej.;;1;1;Taxable Goods;Catalog, Search;16.89;;;;249;Axopolis, aerozol, 30ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
251;http://static.aptekagemini.pl/media/products/e_/0_/e_/e0e063bb756fdcb0be7186c2780f7b1b/images/thumbnail/large_1497432291apteka_internetowa_gemini_baifem_k_-el_40g.jpg;http://static.aptekagemini.pl/media/products/e_/0_/e_/e0e063bb756fdcb0be7186c2780f7b1b/images/thumbnail/large_1497432291apteka_internetowa_gemini_baifem_k_-el_40g.jpg;;Default;simple;Default Category/seks i antykoncepcja/preparaty nawilżające;base;BAIFEM K, żel, 40g;Baifem K ochronno - kojący żel do pielęgnacji okolic intymnych. Zawiera wyciąg z korzenia tarczycy bajkalskiej.;;1;1;Taxable Goods;Catalog, Search;9.79;;;;250;BAIFEM K, żel, 40g;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
252;http://static.aptekagemini.pl/media/products/1_/1_/7_/11714601a55571861801097/images/thumbnail/large_1496293745apteka_internetowa_gemini_bactilac_nf_20_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/1_/1_/7_/11714601a55571861801097/images/thumbnail/large_1496293745apteka_internetowa_gemini_bactilac_nf_20_kapsu-ek.jpg;;Default;simple;Default Category/układ pokarmowy/probiotyki;base;Bactilac NF, 20 kapsułek;BactilacNF jest wieloskładnikowym preparatem, którego składniki uzupełniają florę bakteryjną przewodu pokarmowego, która jest niezbędna w procesach trawienia i wchłaniania składników pokarmu oraz do wykształcenia odporności.;;1;1;Taxable Goods;Catalog, Search;4.29;;;;251;Bactilac NF, 20 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
253;http://static.aptekagemini.pl/media/products/8_/3_/2_/8325453e5806ba052fb0760d8f9726e8/images/thumbnail/large_apteka_internetowa_gemini_balance_b200_kompleks_witamin_z_grupy_b_swanson_100_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/8_/3_/2_/8325453e5806ba052fb0760d8f9726e8/images/thumbnail/large_apteka_internetowa_gemini_balance_b200_kompleks_witamin_z_grupy_b_swanson_100_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/witamina B complex;base;Balance B200, Kompleks witamin z grupy B, SWANSON, 100 kapsułek;Balance B-200 posiada unikalna formułę, która ma dobroczynne działanie na cały organizm, a przede wszystkim na układ nerwowy. Pełne spektrum witamin z grupy B – to idealny zestaw dla osób narażonych na stres codziennego życia. Stres zwiększa zapotrzebowanie organizmu na witaminy i energię. Witaminy z grupy B skutecznie wspomagają prawidłowe funkcjonowanie układu nerwowego. Ponadto są ważnym elementem procesów produkcji energii.;;1;1;Taxable Goods;Catalog, Search;38.29;;;;252;Balance B200, Kompleks witamin z grupy B, SWANSON, 100 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
254;http://static.aptekagemini.pl/media/products/e_/0_/0_/e006bb75df218346337d5c3d2e5e745a/images/thumbnail/large_1483779039apteka_internetowa_gemini_b17_preventum_100mg_75_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/e_/0_/0_/e006bb75df218346337d5c3d2e5e745a/images/thumbnail/large_1483779039apteka_internetowa_gemini_b17_preventum_100mg_75_kapsu-ek.jpg;;Default;simple;Default Category/odporność organizmu/beta-glukan;base;B17 Preventum 100mg, 75 kapsułek;B17 Preventum to suplement diety o zawartości 100mg witaminy B17 (amigdaliny) w porcji dziennej. Unikalna kompozycja skupia się na wspieraniu układu odpornościowego i zapobieganiu chorobom cywilizacyjnym. Zawiera także w swym składzie beta-glukan, bocznik i witaminę C. Preparat został dodatkowo wzbogacony o kompleks ziół: m. in.: wyciąg z rokitnika zwyczajnego, żeń-szenia, acai, żurawiny i borówki.;;1;1;Taxable Goods;Catalog, Search;55.08;;;;253;B17 Preventum 100mg, 75 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
255;http://static.aptekagemini.pl/media/products/c_/8_/7_/c87f1106329c62abe064b20/images/thumbnail/large_1479495064apteka_internetowa_gemini_babka_p-esznik_60_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/c_/8_/7_/c87f1106329c62abe064b20/images/thumbnail/large_1479495064apteka_internetowa_gemini_babka_p-esznik_60_kapsu-ek.jpg;;Default;simple;Default Category/układ pokarmowy/błonniki;base;Babka Płesznik, 60 kapsułek;Sproszkowane nasiona babki płesznika zawierają naturalny błonnik i śluzy roślinne. Błonnik z nasion płesznika i śluzy roślinne wspomagają działanie układu pokarmowego, a w szczególności perystaltykę jelit. W naturalny sposób wspierają oczyszczanie organizmu z toksyn i szkodliwych produktów przemiany materii. Stanowią dobre uzupełnienie kuracji odchudzających.;;1;1;Taxable Goods;Catalog, Search;15.69;;;;254;Babka Płesznik, 60 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
256;http://static.aptekagemini.pl/media/products/2_/6_/6_/266ac9d3800479b63a5ab65927ba30d2/images/thumbnail/large_1488988814apteka_internetowa_gemini_bacopa_monniera_50mg_swanson_90_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/2_/6_/6_/266ac9d3800479b63a5ab65927ba30d2/images/thumbnail/large_1488988814apteka_internetowa_gemini_bacopa_monniera_50mg_swanson_90_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;Bacopa Monniera 50mg, SWANSON, 90 kapsułek;Suplement diety w postaci kapsułek.;;1;1;Taxable Goods;Catalog, Search;34.49;;;;255;Bacopa Monniera 50mg, SWANSON, 90 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
257;http://static.aptekagemini.pl/media/products/b_/f_/c_/bfcebe0ea0effd657f0a7c10e235b71c/images/thumbnail/large_1507640655apteka_internetowa_gemini_bacopa_monnieri_extract_250mg_swanson_90_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/b_/f_/c_/bfcebe0ea0effd657f0a7c10e235b71c/images/thumbnail/large_1507640655apteka_internetowa_gemini_bacopa_monnieri_extract_250mg_swanson_90_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;Bacopa Monnieri Extract 250mg, SWANSON, 90 kapsułek;Suplement diety w postaci kapsułek zawierający ekstrakt z Bakopy drobnolistnej.;;1;1;Taxable Goods;Catalog, Search;34.49;;;;256;Bacopa Monnieri Extract 250mg, SWANSON, 90 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
258;http://static.aptekagemini.pl/media/products/2_/4_/2_/242ed49540dcab09bd7ecce1d34b1509/images/thumbnail/large_1501919053apteka_internetowa_gemini_babka_lancetowata_li--_50g.jpg;http://static.aptekagemini.pl/media/products/2_/4_/2_/242ed49540dcab09bd7ecce1d34b1509/images/thumbnail/large_1501919053apteka_internetowa_gemini_babka_lancetowata_li--_50g.jpg;;Default;simple;Default Category/zioła/zioła i mieszanki fix do zaparzenia;base;Babka lancetowata, liść, 50g;;;1;1;Taxable Goods;Catalog, Search;3.99;;;;257;Babka lancetowata, liść, 50g;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
259;http://static.aptekagemini.pl/media/products/e_/b_/e_/ebe627a22cbd34d8c5a5e80dbce4fe24/images/thumbnail/large_1498454262apteka_internetowa_gemini_bals-sulphur_-el_300g.jpg;http://static.aptekagemini.pl/media/products/e_/b_/e_/ebe627a22cbd34d8c5a5e80dbce4fe24/images/thumbnail/large_1498454262apteka_internetowa_gemini_bals-sulphur_-el_300g.jpg;;Default;simple;mięśnie, kości, mięśnie, kości/reumatyzm;base;Bals-Sulphur, żel, 300g;;;1;1;Taxable Goods;Catalog, Search;19.39;;;;258;Bals-Sulphur, żel, 300g;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
260;http://static.aptekagemini.pl/media/products/1_/0_/5_/1052bc2e706f0f879578fd2924855bd4/images/thumbnail/large_1499346270apteka_internetowa_gemini_balsam_z_czosnkiem_nied-wiedzim_200ml.jpg;http://static.aptekagemini.pl/media/products/1_/0_/5_/1052bc2e706f0f879578fd2924855bd4/images/thumbnail/large_1499346270apteka_internetowa_gemini_balsam_z_czosnkiem_nied-wiedzim_200ml.jpg;;Default;simple;mięśnie, kości, mięśnie, kości/ból mięśni, stawów;base;Balsam z czosnkiem niedźwiedzim, 200ml;Balsam z czosnkiem niedźwiedzim w naturalny sposób łagodzi dyskomfort zmęczonych mięśni, stawów, a także pomaga przy zimnych dłoniach i stopach. skład balsamu oparty jest na tradycyjnej recepturze zawierającej czosnek niedźwiedzi. Zawiera on również ekstrakty ziołowe, które dają przyjemne uczucie ciepła i ulgę (kamfora, ekstrakt z kwiatów rumianku pospolitego, olej goździkowy. Balsam szybko się wchłania, dzięki czemu nie pozostawia śladów na ubraniu.;;1;1;Taxable Goods;Catalog, Search;14.78;;;;259;Balsam z czosnkiem niedźwiedzim, 200ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
261;http://static.aptekagemini.pl/media/products/f_/2_/4_/f2449a327c1b0da8ec178673ad0a00b8/images/thumbnail/large_apteka_internetowa_gemini_balsolan_ma--_30g.jpg;http://static.aptekagemini.pl/media/products/f_/2_/4_/f2449a327c1b0da8ec178673ad0a00b8/images/thumbnail/large_apteka_internetowa_gemini_balsolan_ma--_30g.jpg;;Default;simple;Default Category/problemy skórne/odleżyny;base;Balsolan, maść, 30g;;;1;1;Taxable Goods;Catalog, Search;8.99;;;;260;Balsolan, maść, 30g;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
262;http://static.aptekagemini.pl/media/products/0_/6_/f_/06f0537be1a38d3fc33a21a548f8ea3a/images/thumbnail/large_1469732006apteka_internetowa_gemini_bamboo_extract_300mg_swanson_60_kapsulek.jpg;http://static.aptekagemini.pl/media/products/0_/6_/f_/06f0537be1a38d3fc33a21a548f8ea3a/images/thumbnail/large_1469732006apteka_internetowa_gemini_bamboo_extract_300mg_swanson_60_kapsulek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;Bamboo extract 300mg, SWANSON, 60 kapsułek;;;1;1;Taxable Goods;Catalog, Search;39.99;;;;261;Bamboo extract 300mg, SWANSON, 60 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
263;http://static.aptekagemini.pl/media/products/f_/e_/4_/fe4779d5421d0bfaf4567decbb731a81/images/thumbnail/large_1494259856apteka_internetowa_gemini_barley_grass_sproszkowany_sok_z_m-odej_trawy_j-czmienia_swanson_240_tabletek.jpg;http://static.aptekagemini.pl/media/products/f_/e_/4_/fe4779d5421d0bfaf4567decbb731a81/images/thumbnail/large_1494259856apteka_internetowa_gemini_barley_grass_sproszkowany_sok_z_m-odej_trawy_j-czmienia_swanson_240_tabletek.jpg;;Default;simple;Default Category/odchudzanie/oczyszczanie;base;Barley Grass, sproszkowany sok z młodej trawy jęczmienia, SWANSON, 240 tabletek;;;1;1;Taxable Goods;Catalog, Search;36.49;;;;262;Barley Grass, sproszkowany sok z młodej trawy jęczmienia, SWANSON, 240 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
264;http://static.aptekagemini.pl/media/products/c_/9_/8_/c98d546f5b597470107e492898e9404a/images/thumbnail/large_1476185434apteka_internetowa_gemini_balsam_z_konopii_200ml.jpg;http://static.aptekagemini.pl/media/products/c_/9_/8_/c98d546f5b597470107e492898e9404a/images/thumbnail/large_1476185434apteka_internetowa_gemini_balsam_z_konopii_200ml.jpg;;Default;simple;mięśnie, kości, mięśnie, kości/ból mięśni, stawów;base;Balsam z konopii, 200ml;Bioaktywne wyciągi z ziół i mikroelementy wody leczniczej. Zawarty w żelu bioaktywny olej z konopii, naturalne ekstrakty ziołowe z ruty, żywokostu, boswelii, arniki górskiej, olejek pichtowy i eukaliptusowy usprawniają wykonywanie masaży  mięśni szkieletowych oraz łagodzą uczucie dyskomfortu spowodowane przemęczeniem, przeciążeniem mięśni i kończyn oraz stawów (obrzmienia). Panthenol i alantoina  przyspieszają  proces regeneracji skóry podrażnionej czynnikami zewnętrznymi. Działanie wspomaga bogata w mikroelementy i biopierwiastki lecznicza woda mineralna.;;1;1;Taxable Goods;Catalog, Search;18.94;;;;263;Balsam z konopii, 200ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
265;http://static.aptekagemini.pl/media/products/1_/7_/8_/178c2da237465df243898c14957f583f/images/thumbnail/large_1491849449apteka_internetowa_gemini_balsam_jerozolimski_na_gard-o_16_pastylek.jpg;http://static.aptekagemini.pl/media/products/1_/7_/8_/178c2da237465df243898c14957f583f/images/thumbnail/large_1491849449apteka_internetowa_gemini_balsam_jerozolimski_na_gard-o_16_pastylek.jpg;;Default;simple;Default Category/przeziębienie i grypa/ból gardła;base;Balsam Jerozolimski na gardło, 16 pastylek;Balsam Jerozolimski na gardło suplement diety stworzony w trosce o prawidłowe funkcjonowanie gardła. Zawiera Extractum Compositum Balsam Jerozolimski - ekstrakt z ziół według zakonnej receptury. Składniki zawarte w preparacie koją podrażnione gardło (czarny bez, lipa, dziewanna, rumianek, tymianek), tworzą powłokę ochronną korzystnie działając na błonę śluzową gardła, krtani i strun głosowych, łagodzą chrypkę (porost islandzki), wspierają prawidłową pracę układu odpornościowego (rumianek, tymianek, czarny bez, dziewanna, melisa), ułatwiają odkrztuszanie (lipa, tymianek), wspomagają właściwe funkcjonowanie górnych dróg oddechowych i działają odświeżająco (tymianek, olejek eukaliptusowy, olejek miętowy, mentol).;;1;1;Taxable Goods;Catalog, Search;10.99;;;;264;Balsam Jerozolimski na gardło, 16 pastylek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
266;http://static.aptekagemini.pl/media/products/1_/c_/3_/1c32baf2c3498ffe6296a0c/images/thumbnail/large_apteka_internetowa_gemini_bcaa_plus_solgar_50_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/1_/c_/3_/1c32baf2c3498ffe6296a0c/images/thumbnail/large_apteka_internetowa_gemini_bcaa_plus_solgar_50_kapsu-ek.jpg;;Default;simple;Default Category/układ pokarmowy/zdrowa wątroba;base;BCAA Plus, Solgar, 50 kapsułek;;;1;1;Taxable Goods;Catalog, Search;95;;;;265;BCAA Plus, Solgar, 50 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
267;http://static.aptekagemini.pl/media/products/5_/0_/2_/50215e01ad3d0c18a2dc2f0d6c9300fa/images/thumbnail/large_1471964647apteka_internetowa_gemini_be_slim_aquaminum_30_tabletek.jpg;http://static.aptekagemini.pl/media/products/5_/0_/2_/50215e01ad3d0c18a2dc2f0d6c9300fa/images/thumbnail/large_1471964647apteka_internetowa_gemini_be_slim_aquaminum_30_tabletek.jpg;;Default;simple;Default Category/odchudzanie/wspomaganie odchudzania;base;Be Slim Aquaminum, 30 tabletek;Zjawisko nadmiernego gromadzenia się wody w organizmie może pojawiać się na skutek różnych zmian fizjologicznych, bądź hormonalnych zachodzących w organizmie, a także w wyniku nieprawidłowej diety, czy braku aktywności fizycznej.;;1;1;Taxable Goods;Catalog, Search;11.99;;;;266;Be Slim Aquaminum, 30 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
268;http://static.aptekagemini.pl/media/products/f_/2_/0_/f20609315f4bde232211305/images/thumbnail/large_1477048354apteka_internetowa_gemini_be_slim_40_30_tabletek.jpg;http://static.aptekagemini.pl/media/products/f_/2_/0_/f20609315f4bde232211305/images/thumbnail/large_1477048354apteka_internetowa_gemini_be_slim_40_30_tabletek.jpg;;Default;simple;Default Category/odchudzanie/wspomaganie odchudzania;base;Be Slim 40+, 30 tabletek;Suplement diety Be Slim 40+ zawiera unikalne połączenie wyciągów z ostrokrzewu paragwajskiego, zielonej kawy, zielonej herbaty, gorzkiej pomarańczy, opuncji figowej, pokrzywy, mniszka lekarskiego oraz chromu i witaminy B6. Wyciąg z ostrokrzewu paragwajskiego wspiera utrzymanie prawidłowej wagi oraz prawidłowy metabolizm lipidów. Wyciąg z opuncji i zielonej herbaty ułatwia odchudzanie: pomaga zmniejszyć apetyt, wspiera metabolizm lipidów oraz utrzymanie właściwego poziomu glukozy we krwi. Wyciąg z gorzkiej pomarańczy wspiera metabolizm lipidów i węglowodanów. Wyciągi z zielonej herbaty i pokrzywy dodają witalności. Ostrokrzew, zielona herbata i mniszek wspierają wydalanie wody z organizmu. Wyciąg z mniszka lekarskiego wspiera funkcjonowanie żołądka, wątroby i dróg żółciowych.;;1;1;Taxable Goods;Catalog, Search;16.99;;;;267;Be Slim 40+, 30 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
